track_id	genre_top	genres	genres_all	path_relative	genre_id	split
121913	International	[79]	[2, 79]	/121913.mp3	4	train
121475	Instrumental	[18, 107, 1235]	[107, 18, 1235]	/121475.mp3	3	val
121472	Instrumental	[18, 107, 1235]	[107, 18, 1235]	/121472.mp3	3	train
121654	Instrumental	[18, 107]	[107, 18, 1235]	/121654.mp3	3	val
121321	Hip-Hop	[100, 539, 811]	[811, 539, 100, 21]	/121321.mp3	2	val
121659	Instrumental	[18, 107]	[107, 18, 1235]	/121659.mp3	3	train
121589	Pop	[10]	[10]	/121589.mp3	5	val
121738	Pop	[10]	[10]	/121738.mp3	5	test
121736	Pop	[10]	[10]	/121736.mp3	5	train
121664	Instrumental	[18, 107]	[107, 18, 1235]	/121664.mp3	3	val
121256	Rock	[12]	[12]	/121256.mp3	6	test
121315	Hip-Hop	[100, 539, 811]	[811, 539, 100, 21]	/121315.mp3	2	train
121735	Pop	[10]	[10]	/121735.mp3	5	train
121595	Electronic	[15, 296]	[296, 15]	/121595.mp3	0	val
121813	Rock	[25]	[25, 12]	/121813.mp3	6	train
121739	Pop	[10]	[10]	/121739.mp3	5	train
121653	Instrumental	[18, 107]	[107, 18, 1235]	/121653.mp3	3	test
121314	Hip-Hop	[100, 539, 811]	[811, 539, 100, 21]	/121314.mp3	2	test
121666	Instrumental	[18, 107]	[107, 18, 1235]	/121666.mp3	3	train
121570	Rock	[25, 85]	[25, 12, 85]	/121570.mp3	6	train
121915	International	[79]	[2, 79]	/121915.mp3	4	val
121655	Instrumental	[18, 107]	[107, 18, 1235]	/121655.mp3	3	test
121657	Instrumental	[18, 107]	[107, 18, 1235]	/121657.mp3	3	train
121593	Pop	[10]	[10]	/121593.mp3	5	test
121323	Hip-Hop	[100, 539, 811]	[811, 539, 100, 21]	/121323.mp3	2	train
121320	Hip-Hop	[100, 539, 811]	[811, 539, 100, 21]	/121320.mp3	2	val
121594	Pop	[10]	[10]	/121594.mp3	5	val
121665	Instrumental	[18, 107]	[107, 18, 1235]	/121665.mp3	3	train
121929	International	[79]	[2, 79]	/121929.mp3	4	train
121660	Instrumental	[18, 107]	[107, 18, 1235]	/121660.mp3	3	train
121663	Instrumental	[18, 107]	[107, 18, 1235]	/121663.mp3	3	val
121590	Pop	[10]	[10]	/121590.mp3	5	train
121869	Rock	[12, 85, 111]	[25, 12, 85, 111]	/121869.mp3	6	test
121450	Electronic	[15, 296]	[296, 15]	/121450.mp3	0	train
121740	Pop	[10]	[10]	/121740.mp3	5	train
121592	Pop	[10]	[10]	/121592.mp3	5	test
121591	Pop	[10]	[10]	/121591.mp3	5	train
131918	Instrumental	[18, 107, 1235]	[107, 18, 1235]	/131918.mp3	3	train
131323	Instrumental	[18, 1235]	[18, 1235]	/131323.mp3	3	test
131897	Folk	[17]	[17]	/131897.mp3	1	train
131554	Rock	[31, 109, 439]	[12, 109, 439, 25, 31]	/131554.mp3	6	train
131983	Instrumental	[107]	[107, 1235]	/131983.mp3	3	val
131912	Instrumental	[18, 107, 1235]	[107, 18, 1235]	/131912.mp3	3	train
131454	Pop	[10]	[10]	/131454.mp3	5	val
131925	Instrumental	[18, 107, 1235]	[107, 18, 1235]	/131925.mp3	3	train
131536	Rock	[25, 109]	[25, 12, 109]	/131536.mp3	6	test
131901	Folk	[17]	[17]	/131901.mp3	1	train
131774	Pop	[10, 76]	[10, 76]	/131774.mp3	5	train
131951	International	[2, 118]	[2, 118]	/131951.mp3	4	train
131797	Instrumental	[267, 1235]	[267, 1235]	/131797.mp3	3	train
131936	International	[2, 102, 118]	[2, 118, 102]	/131936.mp3	4	test
131552	Rock	[31, 109, 439]	[12, 109, 439, 25, 31]	/131552.mp3	6	val
131773	Pop	[10, 76]	[10, 76]	/131773.mp3	5	train
131938	International	[2, 102, 118]	[2, 118, 102]	/131938.mp3	4	train
131932	International	[2, 102, 118]	[2, 118, 102]	/131932.mp3	4	test
131019	Hip-Hop	[21]	[21]	/131019.mp3	2	val
131934	International	[2, 102, 118]	[2, 118, 102]	/131934.mp3	4	val
131327	Instrumental	[18, 1235]	[18, 1235]	/131327.mp3	3	train
131794	Instrumental	[267, 1235]	[267, 1235]	/131794.mp3	3	val
131904	Folk	[17]	[17]	/131904.mp3	1	train
131979	Rock	[12, 58, 85]	[58, 12, 85]	/131979.mp3	6	train
131792	Instrumental	[267, 1235]	[267, 1235]	/131792.mp3	3	train
131436	Pop	[10]	[10]	/131436.mp3	5	train
131923	Instrumental	[18, 107, 1235]	[107, 18, 1235]	/131923.mp3	3	train
131656	Rock	[85, 111]	[25, 12, 85, 111]	/131656.mp3	6	train
131448	Pop	[10]	[10]	/131448.mp3	5	train
131553	Rock	[31, 109, 439]	[12, 109, 439, 25, 31]	/131553.mp3	6	train
131657	Rock	[85, 111]	[25, 12, 85, 111]	/131657.mp3	6	test
131770	Pop	[10, 76]	[10, 76]	/131770.mp3	5	train
131911	Instrumental	[18, 107, 1235]	[107, 18, 1235]	/131911.mp3	3	train
131837	Instrumental	[1235]	[1235]	/131837.mp3	3	test
131292	Rock	[66, 85, 88]	[88, 66, 12, 85]	/131292.mp3	6	val
131942	International	[2, 102, 118]	[2, 118, 102]	/131942.mp3	4	test
131449	Pop	[10]	[10]	/131449.mp3	5	train
131899	Folk	[17]	[17]	/131899.mp3	1	test
131917	Instrumental	[18, 107, 1235]	[107, 18, 1235]	/131917.mp3	3	train
131903	Folk	[17]	[17]	/131903.mp3	1	train
131914	Instrumental	[18, 107, 1235]	[107, 18, 1235]	/131914.mp3	3	train
131425	Hip-Hop	[21]	[21]	/131425.mp3	2	test
131789	Instrumental	[267, 1235]	[267, 1235]	/131789.mp3	3	train
131021	Hip-Hop	[21]	[21]	/131021.mp3	2	train
131446	Pop	[10]	[10]	/131446.mp3	5	val
131791	Instrumental	[267, 1235]	[267, 1235]	/131791.mp3	3	train
131444	Pop	[10]	[10]	/131444.mp3	5	test
131787	Instrumental	[267, 1235]	[267, 1235]	/131787.mp3	3	test
131426	Hip-Hop	[21]	[21]	/131426.mp3	2	train
131452	Pop	[10]	[10]	/131452.mp3	5	train
131795	Instrumental	[267, 1235]	[267, 1235]	/131795.mp3	3	train
131939	International	[2, 102, 118]	[2, 118, 102]	/131939.mp3	4	val
131919	Instrumental	[18, 107, 1235]	[107, 18, 1235]	/131919.mp3	3	train
131796	Instrumental	[267, 1235]	[267, 1235]	/131796.mp3	3	val
131772	Pop	[10, 76]	[10, 76]	/131772.mp3	5	train
131900	Folk	[17]	[17]	/131900.mp3	1	test
131950	International	[2, 118]	[2, 118]	/131950.mp3	4	train
131984	Instrumental	[107]	[107, 1235]	/131984.mp3	3	test
131982	Instrumental	[107]	[107, 1235]	/131982.mp3	3	test
131913	Instrumental	[18, 107, 1235]	[107, 18, 1235]	/131913.mp3	3	train
131422	Hip-Hop	[21]	[21]	/131422.mp3	2	test
131476	Instrumental	[1235]	[1235]	/131476.mp3	3	val
131658	Rock	[85, 111]	[25, 12, 85, 111]	/131658.mp3	6	train
131952	International	[2, 118]	[2, 118]	/131952.mp3	4	train
131451	Pop	[10]	[10]	/131451.mp3	5	train
131325	Instrumental	[18, 1235]	[18, 1235]	/131325.mp3	3	val
131902	Folk	[17]	[17]	/131902.mp3	1	train
131985	Instrumental	[107]	[107, 1235]	/131985.mp3	3	train
131980	Instrumental	[107]	[107, 1235]	/131980.mp3	3	train
131020	Hip-Hop	[21]	[21]	/131020.mp3	2	test
131922	Instrumental	[18, 107, 1235]	[107, 18, 1235]	/131922.mp3	3	test
131326	Instrumental	[18, 1235]	[18, 1235]	/131326.mp3	3	train
131986	Instrumental	[107]	[107, 1235]	/131986.mp3	3	train
131016	Hip-Hop	[21]	[21]	/131016.mp3	2	train
131940	International	[2, 102, 118]	[2, 118, 102]	/131940.mp3	4	test
131324	Instrumental	[18, 1235]	[18, 1235]	/131324.mp3	3	val
131933	International	[2, 102, 118]	[2, 118, 102]	/131933.mp3	4	train
131439	Pop	[10]	[10]	/131439.mp3	5	train
131978	Rock	[12, 58, 85]	[58, 12, 85]	/131978.mp3	6	test
131453	Pop	[10]	[10]	/131453.mp3	5	val
131935	International	[2, 102, 118]	[2, 118, 102]	/131935.mp3	4	train
131771	Pop	[10, 76]	[10, 76]	/131771.mp3	5	val
131767	Pop	[10, 76]	[10, 76]	/131767.mp3	5	train
131166	Rock	[25, 85]	[25, 12, 85]	/131166.mp3	6	train
131924	Instrumental	[18, 107, 1235]	[107, 18, 1235]	/131924.mp3	3	test
131764	Pop	[10, 76]	[10, 76]	/131764.mp3	5	train
131941	International	[2, 102, 118]	[2, 118, 102]	/131941.mp3	4	test
131953	International	[2, 118]	[2, 118]	/131953.mp3	4	val
110928	Folk	[17, 103]	[17, 103]	/110928.mp3	1	train
110777	Hip-Hop	[21]	[21]	/110777.mp3	2	train
110266	Hip-Hop	[21, 539]	[539, 21]	/110266.mp3	2	test
110735	Hip-Hop	[21]	[21]	/110735.mp3	2	train
110111	Electronic	[15, 240, 297]	[240, 297, 15]	/110111.mp3	0	train
110172	Folk	[17]	[17]	/110172.mp3	1	train
110688	Electronic	[15, 42, 400]	[400, 42, 182, 15]	/110688.mp3	0	train
110261	Hip-Hop	[21, 539]	[539, 21]	/110261.mp3	2	train
110438	Folk	[17]	[17]	/110438.mp3	1	train
110107	Electronic	[15, 240, 297]	[240, 297, 15]	/110107.mp3	0	train
110765	Hip-Hop	[21]	[21]	/110765.mp3	2	train
110772	Hip-Hop	[21]	[21]	/110772.mp3	2	test
110265	Hip-Hop	[21, 539]	[539, 21]	/110265.mp3	2	train
110449	International	[79]	[2, 79]	/110449.mp3	4	train
110736	Hip-Hop	[21]	[21]	/110736.mp3	2	train
110171	Folk	[17]	[17]	/110171.mp3	1	val
110768	Hip-Hop	[21]	[21]	/110768.mp3	2	train
110980	Rock	[26, 98]	[26, 12, 98]	/110980.mp3	6	val
110417	Rock	[70, 314]	[314, 12, 70]	/110417.mp3	6	train
110923	Folk	[17, 103]	[17, 103]	/110923.mp3	1	val
110653	Instrumental	[1235]	[1235]	/110653.mp3	3	val
110260	Hip-Hop	[21, 539]	[539, 21]	/110260.mp3	2	train
110654	Instrumental	[1235]	[1235]	/110654.mp3	3	val
110082	Hip-Hop	[21]	[21]	/110082.mp3	2	val
110985	Rock	[26, 98]	[26, 12, 98]	/110985.mp3	6	train
110649	Instrumental	[1235]	[1235]	/110649.mp3	3	train
110452	International	[79]	[2, 79]	/110452.mp3	4	test
110167	Rock	[12, 85, 111]	[25, 12, 85, 111]	/110167.mp3	6	test
110983	Rock	[26, 98]	[26, 12, 98]	/110983.mp3	6	test
110779	Hip-Hop	[21]	[21]	/110779.mp3	2	train
110743	Hip-Hop	[21]	[21]	/110743.mp3	2	train
110450	International	[79]	[2, 79]	/110450.mp3	4	val
110451	International	[79]	[2, 79]	/110451.mp3	4	train
110103	Electronic	[15, 240, 297]	[240, 297, 15]	/110103.mp3	0	train
110764	Hip-Hop	[21]	[21]	/110764.mp3	2	train
110982	Rock	[26, 98]	[26, 12, 98]	/110982.mp3	6	train
110636	Rock	[58, 113]	[113, 58, 26, 12]	/110636.mp3	6	train
110110	Electronic	[15, 240, 297]	[240, 297, 15]	/110110.mp3	0	train
110687	Electronic	[15, 42, 400]	[400, 42, 182, 15]	/110687.mp3	0	train
110448	International	[79]	[2, 79]	/110448.mp3	4	test
110086	Hip-Hop	[21]	[21]	/110086.mp3	2	train
110744	Hip-Hop	[21]	[21]	/110744.mp3	2	val
110166	Rock	[12, 85, 111]	[25, 12, 85, 111]	/110166.mp3	6	train
110650	Instrumental	[1235]	[1235]	/110650.mp3	3	train
110437	Folk	[17]	[17]	/110437.mp3	1	train
110690	Electronic	[15, 42, 400]	[400, 42, 182, 15]	/110690.mp3	0	train
110756	Hip-Hop	[21]	[21]	/110756.mp3	2	val
110105	Electronic	[15, 240, 297]	[240, 297, 15]	/110105.mp3	0	test
110634	Rock	[58, 113]	[113, 58, 26, 12]	/110634.mp3	6	train
110085	Hip-Hop	[21]	[21]	/110085.mp3	2	val
110106	Electronic	[15, 240, 297]	[240, 297, 15]	/110106.mp3	0	train
110108	Electronic	[15, 240, 297]	[240, 297, 15]	/110108.mp3	0	val
110648	Instrumental	[1235]	[1235]	/110648.mp3	3	val
110436	Folk	[17]	[17]	/110436.mp3	1	train
110689	Electronic	[15, 42, 400]	[400, 42, 182, 15]	/110689.mp3	0	train
110070	Hip-Hop	[21]	[21]	/110070.mp3	2	val
110546	Rock	[25, 109]	[25, 12, 109]	/110546.mp3	6	train
110775	Hip-Hop	[21]	[21]	/110775.mp3	2	val
110410	Rock	[70, 314]	[314, 12, 70]	/110410.mp3	6	val
110771	Hip-Hop	[21]	[21]	/110771.mp3	2	test
110384	Folk	[17]	[17]	/110384.mp3	1	val
110084	Hip-Hop	[21]	[21]	/110084.mp3	2	train
110262	Hip-Hop	[21, 539]	[539, 21]	/110262.mp3	2	train
110441	Folk	[17]	[17]	/110441.mp3	1	train
110691	Electronic	[15, 42, 400]	[400, 42, 182, 15]	/110691.mp3	0	val
110652	Instrumental	[1235]	[1235]	/110652.mp3	3	test
110647	Instrumental	[1235]	[1235]	/110647.mp3	3	test
110267	Hip-Hop	[21, 539]	[539, 21]	/110267.mp3	2	test
110637	Rock	[58, 113]	[113, 58, 26, 12]	/110637.mp3	6	test
110259	Hip-Hop	[21, 539]	[539, 21]	/110259.mp3	2	val
110109	Electronic	[15, 240, 297]	[240, 297, 15]	/110109.mp3	0	val
110440	Folk	[17]	[17]	/110440.mp3	1	train
110104	Electronic	[15, 240, 297]	[240, 297, 15]	/110104.mp3	0	train
110776	Hip-Hop	[21]	[21]	/110776.mp3	2	val
110927	Folk	[17, 103]	[17, 103]	/110927.mp3	1	val
110651	Instrumental	[1235]	[1235]	/110651.mp3	3	train
110263	Hip-Hop	[21, 539]	[539, 21]	/110263.mp3	2	train
110778	Hip-Hop	[21]	[21]	/110778.mp3	2	train
110102	Electronic	[15, 240, 297]	[240, 297, 15]	/110102.mp3	0	train
110264	Hip-Hop	[21, 539]	[539, 21]	/110264.mp3	2	val
110447	International	[79]	[2, 79]	/110447.mp3	4	test
110439	Folk	[17]	[17]	/110439.mp3	1	train
110774	Hip-Hop	[21]	[21]	/110774.mp3	2	train
119991	Hip-Hop	[21]	[21]	/119991.mp3	2	train
119985	Hip-Hop	[21]	[21]	/119985.mp3	2	test
119257	Rock	[66]	[66, 12]	/119257.mp3	6	test
119726	Folk	[103]	[17, 103]	/119726.mp3	1	train
119992	Hip-Hop	[21]	[21]	/119992.mp3	2	train
119830	Instrumental	[1235]	[1235]	/119830.mp3	3	train
119895	Instrumental	[18, 1235]	[18, 1235]	/119895.mp3	3	train
119571	Rock	[27, 31]	[27, 12, 31]	/119571.mp3	6	val
119828	Instrumental	[1235]	[1235]	/119828.mp3	3	val
119725	Folk	[103]	[17, 103]	/119725.mp3	1	train
119187	Pop	[76]	[10, 76]	/119187.mp3	5	train
119938	Hip-Hop	[21, 539]	[539, 21]	/119938.mp3	2	train
119896	Instrumental	[18, 1235]	[18, 1235]	/119896.mp3	3	test
119988	Hip-Hop	[21]	[21]	/119988.mp3	2	train
119993	Hip-Hop	[21]	[21]	/119993.mp3	2	train
119715	Rock	[58]	[58, 12]	/119715.mp3	6	train
119979	Hip-Hop	[21]	[21]	/119979.mp3	2	test
119941	Hip-Hop	[21, 539]	[539, 21]	/119941.mp3	2	train
119193	Pop	[76]	[10, 76]	/119193.mp3	5	test
119893	Instrumental	[18, 1235]	[18, 1235]	/119893.mp3	3	train
119898	Instrumental	[18, 1235]	[18, 1235]	/119898.mp3	3	train
119939	Hip-Hop	[21, 539]	[539, 21]	/119939.mp3	2	train
119592	Pop	[76]	[10, 76]	/119592.mp3	5	val
119897	Instrumental	[18, 1235]	[18, 1235]	/119897.mp3	3	val
119940	Hip-Hop	[21, 539]	[539, 21]	/119940.mp3	2	train
119569	Rock	[27, 31]	[27, 12, 31]	/119569.mp3	6	train
119831	Instrumental	[1235]	[1235]	/119831.mp3	3	train
119894	Instrumental	[18, 1235]	[18, 1235]	/119894.mp3	3	val
119574	Rock	[27, 31]	[27, 12, 31]	/119574.mp3	6	train
119584	Pop	[76]	[10, 76]	/119584.mp3	5	train
119994	Hip-Hop	[21]	[21]	/119994.mp3	2	train
119922	Rock	[66, 85, 88]	[88, 66, 12, 85]	/119922.mp3	6	train
119899	Instrumental	[18, 1235]	[18, 1235]	/119899.mp3	3	train
119942	Hip-Hop	[21, 539]	[539, 21]	/119942.mp3	2	val
119901	Instrumental	[18, 1235]	[18, 1235]	/119901.mp3	3	val
119719	Folk	[103]	[17, 103]	/119719.mp3	1	train
119900	Instrumental	[18, 1235]	[18, 1235]	/119900.mp3	3	val
128758	Electronic	[15, 181, 401]	[401, 181, 15]	/128758.mp3	0	train
128888	Instrumental	[1235]	[1235]	/128888.mp3	3	test
128448	Rock	[12]	[12]	/128448.mp3	6	train
128711	Rock	[85, 88]	[88, 12, 85]	/128711.mp3	6	train
128887	Instrumental	[1235]	[1235]	/128887.mp3	3	train
128666	Hip-Hop	[21]	[21]	/128666.mp3	2	test
128472	Instrumental	[18, 1235]	[18, 1235]	/128472.mp3	3	val
128473	Instrumental	[18, 1235]	[18, 1235]	/128473.mp3	3	train
128469	Instrumental	[18, 1235]	[18, 1235]	/128469.mp3	3	val
128504	Rock	[12, 89]	[89, 12, 25]	/128504.mp3	6	train
128619	Instrumental	[107]	[107, 1235]	/128619.mp3	3	train
128484	Pop	[10]	[10]	/128484.mp3	5	train
128443	Hip-Hop	[21]	[21]	/128443.mp3	2	train
128759	Electronic	[15, 181, 401]	[401, 181, 15]	/128759.mp3	0	test
128477	Pop	[10]	[10]	/128477.mp3	5	train
128710	Rock	[85, 88]	[88, 12, 85]	/128710.mp3	6	train
128927	Hip-Hop	[21]	[21]	/128927.mp3	2	val
128709	Rock	[85, 88]	[88, 12, 85]	/128709.mp3	6	val
128470	Instrumental	[18, 1235]	[18, 1235]	/128470.mp3	3	train
128811	Instrumental	[18, 1235]	[18, 1235]	/128811.mp3	3	val
128816	Instrumental	[18, 1235]	[18, 1235]	/128816.mp3	3	test
128482	Pop	[10]	[10]	/128482.mp3	5	val
128494	Hip-Hop	[21]	[21]	/128494.mp3	2	train
128760	Electronic	[15, 181, 401]	[401, 181, 15]	/128760.mp3	0	train
128814	Instrumental	[18, 1235]	[18, 1235]	/128814.mp3	3	train
128885	Instrumental	[1235]	[1235]	/128885.mp3	3	test
128699	Rock	[12, 85]	[12, 85]	/128699.mp3	6	train
128500	Folk	[17]	[17]	/128500.mp3	1	train
128813	Instrumental	[18, 1235]	[18, 1235]	/128813.mp3	3	train
128812	Instrumental	[18, 1235]	[18, 1235]	/128812.mp3	3	train
128815	Instrumental	[18, 1235]	[18, 1235]	/128815.mp3	3	train
128441	Hip-Hop	[21]	[21]	/128441.mp3	2	train
128476	Pop	[10]	[10]	/128476.mp3	5	test
128886	Instrumental	[1235]	[1235]	/128886.mp3	3	train
128668	Hip-Hop	[21]	[21]	/128668.mp3	2	train
128471	Instrumental	[18, 1235]	[18, 1235]	/128471.mp3	3	test
126400	Pop	[76]	[10, 76]	/126400.mp3	5	train
126747	Folk	[17, 103]	[17, 103]	/126747.mp3	1	train
126414	Instrumental	[18, 1235]	[18, 1235]	/126414.mp3	3	test
126189	Instrumental	[18, 1235]	[18, 1235]	/126189.mp3	3	test
126018	Instrumental	[18, 1235]	[18, 1235]	/126018.mp3	3	train
126408	Instrumental	[18, 1235]	[18, 1235]	/126408.mp3	3	val
126490	Folk	[17]	[17]	/126490.mp3	1	test
126417	Instrumental	[18, 1235]	[18, 1235]	/126417.mp3	3	train
126354	Pop	[76]	[10, 76]	/126354.mp3	5	train
126047	Rock	[25, 85, 109]	[25, 109, 12, 85]	/126047.mp3	6	train
126782	Folk	[17]	[17]	/126782.mp3	1	val
126183	Instrumental	[18, 1235]	[18, 1235]	/126183.mp3	3	test
126676	Rock	[12, 66]	[66, 12]	/126676.mp3	6	train
126667	Rock	[12, 66]	[66, 12]	/126667.mp3	6	test
126674	Rock	[12, 66]	[66, 12]	/126674.mp3	6	val
126319	Instrumental	[107]	[107, 1235]	/126319.mp3	3	test
126398	Pop	[76]	[10, 76]	/126398.mp3	5	test
126316	Instrumental	[107]	[107, 1235]	/126316.mp3	3	train
126216	Instrumental	[18, 1235]	[18, 1235]	/126216.mp3	3	val
126015	Instrumental	[18, 1235]	[18, 1235]	/126015.mp3	3	val
126233	Instrumental	[18, 1235]	[18, 1235]	/126233.mp3	3	val
126218	Instrumental	[18, 1235]	[18, 1235]	/126218.mp3	3	test
126646	Instrumental	[1235]	[1235]	/126646.mp3	3	test
126670	Rock	[12, 66]	[66, 12]	/126670.mp3	6	train
126588	Instrumental	[267, 1235]	[267, 1235]	/126588.mp3	3	train
126719	Instrumental	[18, 1235]	[18, 1235]	/126719.mp3	3	train
126180	Instrumental	[18, 1235]	[18, 1235]	/126180.mp3	3	val
126321	Instrumental	[107]	[107, 1235]	/126321.mp3	3	train
126883	Instrumental	[18, 1235]	[18, 1235]	/126883.mp3	3	train
126671	Rock	[12, 66]	[66, 12]	/126671.mp3	6	train
126899	Electronic	[42, 468]	[42, 468, 15]	/126899.mp3	0	train
126748	Folk	[17, 103]	[17, 103]	/126748.mp3	1	train
126214	Instrumental	[18, 1235]	[18, 1235]	/126214.mp3	3	train
126295	Rock	[26, 66, 359]	[26, 12, 66, 359]	/126295.mp3	6	val
126743	Folk	[17, 103]	[17, 103]	/126743.mp3	1	val
126241	Instrumental	[1235]	[1235]	/126241.mp3	3	val
126886	Instrumental	[18, 1235]	[18, 1235]	/126886.mp3	3	train
126584	Instrumental	[267, 1235]	[267, 1235]	/126584.mp3	3	train
126410	Instrumental	[18, 1235]	[18, 1235]	/126410.mp3	3	val
126413	Instrumental	[18, 1235]	[18, 1235]	/126413.mp3	3	train
126290	Instrumental	[18, 1235]	[18, 1235]	/126290.mp3	3	train
126234	Instrumental	[18, 1235]	[18, 1235]	/126234.mp3	3	val
126404	Pop	[76]	[10, 76]	/126404.mp3	5	test
126294	Rock	[26, 66, 359]	[26, 12, 66, 359]	/126294.mp3	6	test
126882	Instrumental	[18, 1235]	[18, 1235]	/126882.mp3	3	train
126291	Instrumental	[18, 1235]	[18, 1235]	/126291.mp3	3	test
126778	Folk	[17]	[17]	/126778.mp3	1	test
126749	Folk	[17, 103]	[17, 103]	/126749.mp3	1	train
126431	Pop	[10]	[10]	/126431.mp3	5	train
126300	Rock	[26, 66, 359]	[26, 12, 66, 359]	/126300.mp3	6	train
126415	Instrumental	[18, 1235]	[18, 1235]	/126415.mp3	3	train
126187	Instrumental	[18, 1235]	[18, 1235]	/126187.mp3	3	test
126672	Rock	[12, 66]	[66, 12]	/126672.mp3	6	test
126231	Instrumental	[18, 1235]	[18, 1235]	/126231.mp3	3	train
126362	Pop	[76]	[10, 76]	/126362.mp3	5	train
126181	Instrumental	[18, 1235]	[18, 1235]	/126181.mp3	3	val
126585	Instrumental	[267, 1235]	[267, 1235]	/126585.mp3	3	test
126884	Instrumental	[18, 1235]	[18, 1235]	/126884.mp3	3	test
126885	Instrumental	[18, 1235]	[18, 1235]	/126885.mp3	3	test
126017	Instrumental	[18, 1235]	[18, 1235]	/126017.mp3	3	val
126185	Instrumental	[18, 1235]	[18, 1235]	/126185.mp3	3	train
126102	Pop	[10]	[10]	/126102.mp3	5	train
126297	Rock	[26, 66, 359]	[26, 12, 66, 359]	/126297.mp3	6	val
126232	Instrumental	[18, 1235]	[18, 1235]	/126232.mp3	3	train
126586	Instrumental	[267, 1235]	[267, 1235]	/126586.mp3	3	test
126491	Folk	[17]	[17]	/126491.mp3	1	train
126230	Instrumental	[18, 1235]	[18, 1235]	/126230.mp3	3	train
126426	Pop	[10]	[10]	/126426.mp3	5	train
126220	Instrumental	[18, 1235]	[18, 1235]	/126220.mp3	3	train
126416	Instrumental	[18, 1235]	[18, 1235]	/126416.mp3	3	train
126317	Instrumental	[107]	[107, 1235]	/126317.mp3	3	train
126016	Instrumental	[18, 1235]	[18, 1235]	/126016.mp3	3	train
126357	Pop	[76]	[10, 76]	/126357.mp3	5	train
126430	Pop	[10]	[10]	/126430.mp3	5	val
126229	Instrumental	[18, 1235]	[18, 1235]	/126229.mp3	3	train
126673	Rock	[12, 66]	[66, 12]	/126673.mp3	6	val
126427	Pop	[10]	[10]	/126427.mp3	5	train
126318	Instrumental	[107]	[107, 1235]	/126318.mp3	3	train
126188	Instrumental	[18, 1235]	[18, 1235]	/126188.mp3	3	train
126215	Instrumental	[18, 1235]	[18, 1235]	/126215.mp3	3	val
126217	Instrumental	[18, 1235]	[18, 1235]	/126217.mp3	3	train
126103	Pop	[10]	[10]	/126103.mp3	5	train
126717	Instrumental	[18, 1235]	[18, 1235]	/126717.mp3	3	train
126746	Folk	[17, 103]	[17, 103]	/126746.mp3	1	train
126289	Instrumental	[18, 1235]	[18, 1235]	/126289.mp3	3	train
126598	Rock	[58, 113]	[113, 58, 26, 12]	/126598.mp3	6	test
126789	Folk	[17]	[17]	/126789.mp3	1	train
126403	Pop	[76]	[10, 76]	/126403.mp3	5	train
126402	Pop	[76]	[10, 76]	/126402.mp3	5	train
126668	Rock	[12, 66]	[66, 12]	/126668.mp3	6	train
126104	Pop	[10]	[10]	/126104.mp3	5	train
126587	Instrumental	[267, 1235]	[267, 1235]	/126587.mp3	3	train
126240	Instrumental	[1235]	[1235]	/126240.mp3	3	test
126292	Electronic	[15, 181, 296, 400, 495]	[296, 15, 400, 495, 181, 182]	/126292.mp3	0	val
126790	Folk	[17]	[17]	/126790.mp3	1	train
126455	Folk	[17]	[17]	/126455.mp3	1	test
126409	Instrumental	[18, 1235]	[18, 1235]	/126409.mp3	3	test
126675	Rock	[12, 66]	[66, 12]	/126675.mp3	6	train
126900	Electronic	[42, 468]	[42, 468, 15]	/126900.mp3	0	train
126283	Instrumental	[18, 1235]	[18, 1235]	/126283.mp3	3	val
126406	Pop	[76]	[10, 76]	/126406.mp3	5	train
126429	Pop	[10]	[10]	/126429.mp3	5	val
126411	Instrumental	[18, 1235]	[18, 1235]	/126411.mp3	3	test
126243	Instrumental	[1235]	[1235]	/126243.mp3	3	val
126716	Instrumental	[18, 1235]	[18, 1235]	/126716.mp3	3	train
126944	Rock	[25, 66]	[25, 66, 12]	/126944.mp3	6	train
126720	Instrumental	[18, 1235]	[18, 1235]	/126720.mp3	3	train
126589	Instrumental	[267, 1235]	[267, 1235]	/126589.mp3	3	test
126407	Pop	[76]	[10, 76]	/126407.mp3	5	test
126979	Folk	[17]	[17]	/126979.mp3	1	val
126320	Instrumental	[107]	[107, 1235]	/126320.mp3	3	train
126781	Folk	[17]	[17]	/126781.mp3	1	train
126186	Instrumental	[18, 1235]	[18, 1235]	/126186.mp3	3	val
126105	Pop	[10]	[10]	/126105.mp3	5	train
126219	Instrumental	[18, 1235]	[18, 1235]	/126219.mp3	3	train
714	Folk	[17]	[17]	/000714.mp3	1	val
210	Folk	[17]	[17]	/000210.mp3	1	val
620	Folk	[17]	[17]	/000620.mp3	1	test
197	Folk	[17]	[17]	/000197.mp3	1	train
814	Folk	[17]	[17]	/000814.mp3	1	train
890	Folk	[49]	[49, 17]	/000890.mp3	1	val
853	International	[2]	[2]	/000853.mp3	4	val
690	Rock	[12]	[12]	/000690.mp3	6	train
540	Folk	[17]	[17]	/000540.mp3	1	train
708	International	[46]	[2, 46]	/000708.mp3	4	test
676	Hip-Hop	[21]	[21]	/000676.mp3	2	train
821	Pop	[10]	[10]	/000821.mp3	5	train
706	International	[46]	[2, 46]	/000706.mp3	4	train
190	Folk	[17]	[17]	/000190.mp3	1	train
716	Folk	[17]	[17]	/000716.mp3	1	train
